0 0 10000
-495 354 6 9
485 -192 7 4
147 -393 8 0
401 -390 8 4
-100 -483 7 1
-271 -136 2 0
-306 410 5 5
-424 -439 6 4
-82 66 3 8
15 -398 4 1
-92 -272 1 9
284 -260 4 9
-103 -52 8 3
-291 334 4 9
-480 22 5 4
428 -3 5 5
422 444 5 1
316 -484 4 6
-452 -497 1 4
276 424 7 2
52 243 8 1
-257 397 1 2
-73 388 5 1
-246 -463 2 8
31 124 9 2
-340 177 7 5
-388 -446 5 6
165 360 6 1
-134 -273 9 5
49 203 9 0
264 233 8 5
-155 -195 2 8
497 -345 4 2
-280 290 1 1
11 -28 6 9
131 -443 9 1
173 233 9 6
133 434 7 9
341 450 2 9
309 -318 6 6
277 139 9 8
125 140 1 3
-108 -42 6 5
-187 -344 3 7
336 -403 9 1
3 -274 7 7
417 444 4 3
421 0 9 8
188 42 8 3
72 -448 1 8
-70 216 1 9
-430 -225 2 9
200 -205 9 3
9 -358 1 9
-67 101 2 9
439 -431 3 8
-230 140 1 3
-487 -124 2 3
-390 -153 2 1
208 394 2 2
47 -343 3 0
-343 173 5 0
-57 -199 6 3
338 -378 1 0
132 458 8 5
-64 -304 2 8
224 -226 4 9
-393 69 3 5
82 -363 9 4
101 102 5 7
456 -248 7 6
495 -467 5 4
-444 -92 7 2
32 283 9 4
-454 -348 5 8
-492 -324 6 8
134 81 5 2
361 -130 5 3
494 -322 4 8
-223 77 7 4
363 -155 8 9
-14 -256 1 7
-71 37 7 4
41 237 7 0
-91 254 6 8
127 -94 9 2
470 360 5 2
252 -453 1 5
265 -286 4 7
-139 -116 8 3
-59 -58 2 7
233 -83 6 1
-29 -344 9 6
135 52 6 1
-314 388 8 8
-266 -159 2 0
-58 -347 6 1
392 -154 6 6
-213 312 4 4
291 -228 7 6
276 -423 8 3
-368 -437 8 9
-34 332 2 2
469 -179 5 3
-75 163 2 6
-241 303 3 2
139 320 4 5
-500 149 2 5
-113 158 7 5
157 -352 9 6
-238 155 7 0
-162 148 1 3
202 -56 9 0
316 -189 7 1
-163 -249 8 5
-158 -458 4 4
79 -91 9 1
-110 -24 7 5
-341 -289 5 8
156 -211 7 4
-195 139 3 8
-433 -67 2 4
-86 173 7 8
-421 -248 1 1
-429 -460 3 5
469 -489 7 7
-388 309 4 6
183 -29 7 2
30 -69 4 0
-101 -441 5 6
290 -325 9 2
-338 361 1 6
-371 311 7 3
345 -255 5 7
-405 493 2 7
-309 -207 6 2
-165 -210 5 1
-405 -467 1 2
-91 -326 6 4
-368 -143 6 4
151 258 6 5
-280 -41 1 6
-27 -240 2 9
-64 448 9 9
163 -195 2 2
441 374 4 5
121 -170 5 2
307 -434 8 7
-101 -369 7 0
-428 -51 6 0
42 203 6 8
-409 -329 6 1
-181 -277 6 6
-251 -205 8 7
-235 207 1 7
418 349 7 0
-380 -428 8 7
193 -368 6 8
218 433 8 1
-202 240 2 7
-238 85 2 5
-275 -315 3 5
300 380 4 8
-316 -37 1 6
69 -245 2 3
210 45 5 4
-124 189 3 4
468 -11 8 1
-373 479 1 4
51 -60 8 1
325 -198 4 2
-381 -494 4 4
-424 -23 5 1
421 -309 9 9
439 150 2 0
102 282 3 2
-224 204 6 5
-384 -477 8 8
392 383 7 5
-339 371 7 7
170 -48 4 4
197 156 6 3
51 -439 5 3
266 480 8 0
-342 -350 5 5
296 119 2 8
486 -306 8 0
-495 436 8 2
-301 -460 1 7
-57 -422 4 4
-380 -373 4 5
-210 -271 6 3
-181 -94 6 2
239 -97 5 4
220 377 9 3
445 -353 7 9
211 149 5 0
-1 474 9 7
190 -115 8 4
262 190 6 3
-172 147 5 7
-133 112 7 2
71 -220 5 2
338 415 6 4
-393 -250 9 2
-300 -253 8 7
355 -326 8 2
464 202 3 7
-489 41 9 9
278 -272 5 2
199 -197 6 8
391 -267 5 5
-122 192 6 4
-119 -303 8 8
491 470 9 9
-305 -440 2 5
-331 264 2 4
-500 -289 8 6
471 -479 2 5
-336 -193 8 0
-312 -205 8 6
40 -443 5 8
443 -109 6 0
-356 -483 4 4
402 -388 9 0
-50 -237 5 2
-278 -135 6 3
382 -206 8 6
156 272 1 8
153 -303 6 0
7 -15 3 4
282 -364 5 8
63 225 4 4
118 -271 1 8
-183 351 9 0
-68 129 2 2
83 -125 3 7
224 -169 5 3
-350 -72 9 8
-382 -224 8 6
432 112 4 9
-439 -14 6 1
-107 -365 8 0
-199 79 3 9
121 -203 9 1
-254 -234 6 9
-239 87 5 8
-496 -71 6 2
-184 -491 9 5
403 92 9 4
340 81 9 2
439 -50 1 8
-93 -336 5 3
-83 125 4 0
410 -257 5 4
-352 -404 2 2
97 142 2 7
-276 -291 7 8
136 197 8 7
111 199 6 3
386 -196 4 2
482 226 1 2
-76 198 2 4
-149 -71 8 6
71 -77 8 3
-23 327 3 7
255 299 8 2
0 396 2 4
276 265 9 8
-184 361 9 7
-165 -334 9 7
-164 -367 1 4
-158 -115 1 4
498 52 6 0
-478 486 6 3
-111 -355 2 4
385 -230 8 9
248 -67 8 4
83 422 9 5
134 444 1 1
-356 -206 2 0
76 -287 7 3
350 419 1 1
226 -436 5 6
-76 -143 4 4
465 195 9 1
483 194 4 4
-369 -34 1 6
428 -369 9 1
-480 358 8 1
282 -311 3 0
-6 -188 2 3
-299 -390 7 4
-220 -369 1 1
-222 -294 1 2
106 -265 5 4
283 9 2 4
-164 -300 7 1
-390 -187 6 1
-29 314 8 8
-437 32 7 2
-301 -27 5 5
-224 -211 5 9
-398 446 6 9
31 -307 5 5
421 159 8 0
-12 21 2 1
-304 280 9 3
160 412 5 8
-46 179 4 1
-420 -356 9 5
-21 -197 1 9
259 11 1 5
-487 -209 4 8
-161 -406 6 0
-400 -312 1 8
-398 -482 4 0
54 -223 2 5
402 -193 2 6
-293 282 4 3
121 68 3 3
-85 283 3 9
-6 395 5 3
-300 430 9 3
-423 255 8 4
-370 9 8 0
456 293 6 3
233 495 2 1
-389 55 6 6
-191 -338 6 5
363 240 5 9
203 487 3 4
-21 475 1 7
467 -108 9 0
-333 173 1 1
409 -235 5 2
-36 173 5 9
63 -312 8 3
397 -424 1 8
355 460 9 5
-338 83 8 2
408 123 3 9
-490 -101 6 6
435 -287 1 0
-135 -116 4 5
251 -241 1 1
-229 334 5 3
-371 476 6 9
13 -257 2 0
231 395 7 1
-45 22 3 4
-478 -276 4 8
-220 156 8 8
-226 229 5 0
65 357 7 3
-485 -443 5 6
-471 -295 9 2
496 3 4 0
-52 436 6 8
377 -88 2 1
-246 -187 5 6
321 -274 9 3
-291 484 7 8
283 -279 5 4
-85 -346 7 8
-33 -86 9 5
-464 91 4 3
-25 4 8 1
-206 -417 8 0
67 33 3 2
-169 159 5 2
-267 -113 1 4
-225 445 5 5
304 182 8 8
136 171 8 0
-322 114 4 3
-361 -454 7 2
-410 -90 3 7
245 -322 5 3
-151 -41 9 3
434 -113 8 1
35 485 7 4
254 78 2 3
-174 124 4 6
314 341 4 3
213 352 3 2
495 -495 8 7
168 -158 2 6
316 247 7 7
113 289 5 7
-27 341 4 1
372 294 3 8
-16 371 9 7
214 -500 3 6
-196 -74 4 7
-171 -370 5 1
473 166 5 5
424 -37 9 4
-320 -227 5 8
107 418 6 6
482 473 1 0
341 -9 8 4
106 99 7 5
-73 -421 1 7
-86 468 9 3
81 -24 4 0
-152 -320 1 5
-338 152 2 3
144 -101 3 9
273 237 7 0
-321 -77 6 3
-450 59 4 2
-427 494 8 5
451 -268 9 6
-379 78 4 5
-415 -11 4 2
290 391 9 8
-469 -233 7 0
476 99 8 1
279 -56 6 0
93 -441 3 4
-266 -365 7 8
415 144 7 8
-490 23 7 9
288 -426 9 3
-115 -27 3 4
102 479 9 7
-160 339 7 3
415 -147 1 7
417 -50 3 0
77 42 2 1
-442 365 1 8
369 132 8 8
-486 302 7 8
307 -12 9 0
389 -402 6 3
-438 299 5 4
-29 163 7 7
-300 -197 3 2
-462 236 3 7
364 -82 8 2
249 0 8 1
-90 -289 8 0
-6 135 5 2
195 -391 6 1
-180 -475 7 0
373 76 7 4
-415 94 2 8
212 -128 7 7
61 -374 3 0
386 -322 1 7
253 -54 2 6
-500 -250 6 1
46 447 6 1
-487 -398 3 1
283 57 2 1
-279 -95 9 2
337 -27 9 8
-18 -142 3 7
-28 -40 5 8
-377 287 2 3
-121 13 2 8
54 -319 2 1
-48 -38 5 1
187 -329 6 5
-220 69 2 6
-130 -63 4 0
372 475 7 1
-163 -230 6 6
-49 309 2 9
-366 -368 8 9
228 346 4 0
144 172 9 8
-355 423 9 8
265 -237 2 1
262 233 1 5
297 -412 4 8
152 -216 4 3
246 -367 3 3
-5 212 2 2
225 -425 1 8
-181 -400 2 1
51 -115 1 1
135 0 9 4
423 -282 1 5
-305 85 6 5
126 433 9 7
240 317 3 4
121 171 8 8
-423 -428 3 9
453 352 2 8
-98 233 5 5
-258 -451 2 6
-189 -154 9 5
-237 355 5 3
472 124 5 3
56 99 9 6
-10 483 6 9
-439 -73 1 0
342 -271 8 5
-35 -307 4 0
162 236 3 5
499 -288 9 3
447 372 4 9
174 -477 9 8
-87 371 6 6
175 82 8 1
377 -257 4 2
-324 78 5 9
-354 -331 8 1
-97 399 6 6
122 137 2 6
-222 106 7 8
182 405 8 2
376 -15 6 2
15 271 9 0
-205 -428 3 2
388 -358 7 1
301 -293 7 1
-477 396 4 8
462 237 2 6
359 4 9 3
-275 70 3 3
-147 -11 4 3
153 159 1 8
-123 -161 1 3
-263 -402 9 0
106 186 2 1
477 -323 3 6
139 -495 4 5
139 -425 2 0
-331 -359 6 0
169 -120 5 1
141 -393 8 4
-239 -406 2 6
281 110 2 4
186 328 1 1
-160 412 4 0
453 -326 3 8
-118 8 6 6
-40 447 7 3
79 -440 5 1
-377 -200 5 5
-334 -219 4 1
-110 249 2 0
-173 -308 5 0
-448 -135 8 5
453 173 1 5
195 -481 4 8
216 -357 6 4
-348 -357 2 0
-337 -221 2 6
-381 64 2 7
-161 -47 7 6
254 287 8 1
225 42 3 2
-477 -451 7 8
414 -273 9 2
-232 470 7 2
-67 298 4 1
244 -356 8 3
57 187 5 9
-472 -500 9 1
447 285 4 9
27 -341 4 2
98 253 7 2
-62 -109 7 9
-281 -38 3 8
-228 163 6 6
-300 -114 3 4
-274 33 7 1
-231 -246 2 0
438 73 3 4
-148 121 6 8
-350 -370 2 6
-402 418 3 9
-321 -427 3 1
-72 -478 9 2
103 -149 3 6
-362 -73 2 2
355 479 6 6
264 21 1 8
62 203 4 6
-340 364 8 1
178 486 9 8
-36 82 5 1
390 -478 3 5
412 180 2 9
-265 -309 5 8
245 -385 9 4
-232 -414 2 9
334 396 5 8
-370 -168 8 0
490 292 4 2
-289 328 2 7
315 -134 9 2
306 -394 5 5
305 283 5 9
458 -229 9 0
-24 -455 2 5
420 117 7 4
-486 199 4 1
288 -273 2 9
-368 98 2 5
-67 -357 5 9
-323 -48 3 5
499 408 7 6
467 -7 8 1
-285 247 9 4
-265 -117 9 8
-235 -212 8 7
-205 -392 6 1
-187 -95 9 7
89 -241 4 2
229 336 9 3
440 330 1 6
57 -389 9 4
-364 174 3 2
73 395 8 5
102 52 7 8
404 91 6 9
-119 272 5 8
-213 265 1 0
485 -4 1 3
361 -468 2 3
-462 116 3 0
348 246 3 2
474 -401 1 1
490 301 4 0
332 -24 9 6
421 252 6 7
-196 -272 3 7
-42 98 4 7
-11 -446 1 5
-302 -361 7 9
-48 467 2 2
308 330 6 7
188 -467 3 2
-467 -106 3 3
-13 -345 6 2
331 206 6 9
217 -376 1 9
23 -308 5 1
354 397 7 5
322 322 2 0
-65 -370 5 7
478 39 5 2
-158 390 9 5
-56 -398 6 5
485 470 4 3
65 350 6 0
473 -307 5 3
-50 -424 4 6
-395 -55 4 4
126 -216 4 2
-356 246 8 6
-366 -191 8 1
438 -312 7 5
-205 -171 1 4
105 61 7 9
-257 340 1 1
159 -45 9 7
78 -486 7 4
-71 252 8 2
195 -5 4 6
47 391 3 5
-182 -376 5 4
-87 -163 4 3
327 -85 9 7
-369 276 4 7
-373 158 3 8
498 -428 2 4
376 -387 8 7
398 467 2 0
111 -130 7 6
-8 305 2 3
-261 147 1 3
-49 494 7 4
124 162 3 0
210 -382 1 2
-33 55 8 7
181 -495 4 2
288 490 4 5
449 -456 7 8
-393 -289 5 2
256 -345 2 2
210 332 5 8
319 412 7 4
-67 186 7 7
-475 76 7 5
-40 17 3 9
-413 -305 4 2
450 -373 6 5
299 -295 1 7
-487 318 7 6
465 -94 7 2
-369 -456 8 0
-313 450 6 3
344 311 6 4
-119 -482 8 3
248 -390 6 0
-211 443 7 1
18 354 7 6
-192 6 9 9
205 142 4 8
376 -242 6 2
11 433 2 4
-269 183 4 0
75 -171 5 7
-442 50 7 8
159 320 3 4
-491 204 8 1
401 163 7 0
-377 -232 7 0
86 -326 3 1
250 -364 1 1
-368 -286 9 8
164 -308 8 8
72 216 7 5
358 147 8 5
-15 -449 2 8
-221 31 6 1
402 300 8 1
416 -454 4 9
-387 157 3 2
-52 -206 8 8
-316 -427 6 6
278 -311 6 6
-358 449 1 6
168 -270 4 8
-170 51 9 4
-173 -130 8 7
427 92 8 3
499 -42 3 4
-450 -203 4 8
326 -359 3 3
306 -362 6 8
345 286 5 9
-2 133 2 9
261 -262 5 4
-242 -156 8 3
430 81 9 6
116 -3 3 4
365 103 5 6
-164 -98 2 6
-451 3 9 1
-132 -79 3 7
176 339 9 2
-247 401 3 4
-153 -404 1 5
274 43 7 1
45 491 8 5
-346 -113 1 2
-168 -333 6 2
-448 400 4 8
-361 473 6 2
-223 379 8 3
-95 -419 4 3
-445 -74 8 2
-417 324 2 3
237 -129 2 7
8 -482 5 2
237 -329 3 6
-488 476 9 3
-351 476 7 1
20 377 7 3
118 426 3 2
-172 -39 1 9
189 327 3 4
-367 449 8 4
282 365 4 8
433 240 4 8
-136 -85 4 4
126 -436 5 5
-357 -422 3 2
465 -414 1 3
359 -181 3 1
358 -281 4 1
456 329 5 9
-181 -159 8 2
-201 139 9 7
-487 -162 3 1
70 385 8 8
426 466 1 2
-498 -410 4 8
-117 12 8 8
389 -126 8 1
301 -437 6 2
-69 316 8 1
323 -488 9 5
288 48 8 9
-307 -193 6 3
484 331 5 7
79 -364 5 7
-103 266 4 7
12 -123 4 3
-488 396 7 8
-52 358 2 5
-447 398 2 8
424 -148 7 0
-153 412 8 1
-301 91 1 4
130 484 5 7
-478 70 1 2
-245 -33 2 5
56 -177 2 9
465 -403 1 1
415 -498 6 9
355 375 9 9
-500 -47 9 9
302 58 7 2
90 287 3 5
-327 451 3 9
250 -292 7 2
234 3 1 9
360 -259 5 1
-141 -266 1 2
157 430 7 7
343 311 9 7
4 109 3 2
254 -224 2 2
277 221 9 2
-134 -278 8 7
395 378 4 4
-88 -474 1 0
-282 -458 9 6
27 491 5 6
-211 387 3 9
-270 100 1 7
-254 -500 5 2
116 187 7 2
324 375 6 6
-443 409 8 2
231 149 4 8
-340 -123 1 2
-90 -352 1 1
128 -142 2 8
-332 73 5 5
-133 -235 6 7
256 -27 8 4
282 292 1 2
13 77 6 2
-90 465 9 8
262 144 4 4
68 -276 1 4
-484 -287 4 6
-116 -214 3 9
-438 215 7 0
-342 226 6 3
215 74 8 0
-81 113 7 9
-404 -60 4 8
-58 320 4 3
493 226 5 9
300 -53 7 2
488 119 3 6
-19 249 7 6
-121 345 9 2
-313 -381 9 4
-393 -232 6 4
-57 361 3 5
-84 158 2 1
-413 -155 6 0
-46 -493 3 8
-232 232 4 8
317 184 1 7
-456 162 3 9
271 -104 7 4
308 -98 1 9
98 309 6 4
-146 415 9 3
481 -277 1 4
86 184 2 4
-130 41 9 6
-341 -7 4 7
143 -210 7 2
350 -443 5 4
-416 223 8 9
-456 -348 9 9
369 152 9 7
-23 214 1 3
-98 -5 8 4
285 423 1 6
-124 199 5 2
175 -38 9 8
-43 -213 8 0
363 314 9 6
-17 284 9 4
317 -445 2 0
424 -87 2 2
-485 311 3 8
-204 -117 2 5
-452 164 5 0
-143 213 2 4
366 -429 5 6
-469 -452 6 4
-358 385 1 6
-138 326 8 8
381 243 2 7
16 -129 6 6
372 -78 7 3
-461 105 9 9
-475 -287 5 0
167 -398 8 2
34 398 9 9
207 -236 5 3
-110 -127 7 0
-33 -220 6 1
467 -73 3 4
341 -490 7 8
63 -8 2 0
-499 493 1 2
144 -198 9 0
191 -431 9 8
-412 -19 6 9
274 141 4 0
72 309 8 1
-473 -19 4 5
441 316 5 7
125 271 2 0
-252 105 7 6
60 3 6 6
-493 124 8 2
195 -14 9 7
-259 496 8 6
-387 -451 9 2
75 216 4 3
-344 339 4 8
423 147 9 1
-392 131 6 4
-424 436 6 9
219 473 1 5
-367 375 5 4
-59 -316 1 3
-492 492 1 4
-16 -391 3 7
-425 -133 8 7
-309 454 5 9
-264 358 5 2
-253 -339 4 4
88 303 9 0
-44 -196 4 2
-175 151 4 8
112 336 6 5
-48 40 6 3
-287 -232 1 6
-454 -377 6 7
-71 -311 6 9
-461 60 7 4
-346 264 1 7
441 -320 4 8
-170 473 8 6
153 399 9 9
313 -414 2 5
480 -286 3 6
-288 100 6 4
290 -369 7 7
-490 -418 6 7
485 431 7 0
415 -205 4 1
-415 65 6 3
-148 -487 3 5
317 -211 6 9
117 23 4 6
-26 -249 1 5
-367 -372 7 0
53 -474 2 3
385 415 9 8
-487 102 4 9
458 -125 2 5
-144 398 1 6
-177 375 9 9
375 236 4 9
-338 339 1 6
334 -322 3 0
318 -108 3 8
309 -113 2 5
222 -162 5 8
-180 -497 3 7
-216 -388 3 8
-189 0 6 1
-53 167 5 6
148 229 5 7
420 -226 3 3
-372 -432 1 2
281 -168 7 2
492 -62 5 7
-497 -48 9 3
-288 315 2 3
-304 490 3 3
330 -112 1 7
-37 455 8 4
291 -364 4 4
-2 -257 5 5
96 73 4 8
276 -135 4 3
143 359 3 9
-143 -355 8 2
-357 440 5 0
-311 107 1 9
-84 -311 7 1
189 -290 9 2
165 360 7 9
368 325 1 3
70 -263 8 4
388 471 1 7
476 -395 9 7
-110 80 5 6
-162 215 9 3
-35 263 9 8
459 -372 9 7
119 -430 5 0
317 57 9 8
348 417 5 0
419 -397 2 5
-450 -372 4 4
-66 -410 6 4
266 314 9 0
-278 -153 3 5
-333 -107 5 5
24 -180 3 4
170 431 8 6
452 335 1 5
365 -351 8 6
455 140 2 6
325 -362 6 1
104 -391 4 7
277 -204 2 8
343 49 9 3
53 -128 1 1
-98 -123 6 9
276 -352 6 8
-395 408 4 1
-156 -404 6 6
-346 -398 8 1
-146 30 3 8
-425 -472 5 4
-217 -214 3 6
10 -440 1 1
423 381 6 4
188 296 3 2
-174 352 2 3
457 321 3 1
351 -180 9 5
415 -80 8 9
-172 229 3 2
-83 -86 1 0
-196 384 1 6
-34 470 5 8
-173 289 2 6
273 467 2 9
134 -17 6 4
-379 -28 3 1
-237 282 4 3
-423 332 5 3
96 -150 3 0
-68 -236 7 6
-143 207 1 7
180 -237 2 3
-328 -351 9 5
452 -379 2 8
-321 -95 7 0
-96 -457 1 0
431 -315 7 8
94 -362 4 8
87 488 5 6
340 -457 2 2
470 -150 6 4
378 -230 3 8
-154 -25 1 0
-154 -464 1 5
127 -270 2 2
40 446 8 1
498 209 7 0
-187 -401 9 7
397 369 9 6
321 -442 8 6
-494 342 7 9
-91 -378 8 3
249 115 2 3
413 200 9 2
262 226 8 7
436 356 5 7
16 268 8 9
446 -74 2 8
126 67 7 9
-181 149 5 1
85 299 2 2
-147 152 3 5
315 -75 8 1
-481 358 7 9
-449 225 6 3
-407 285 1 2
58 -277 8 4
17 -244 7 2
484 110 8 2
149 247 3 8
-65 89 1 7
-156 -321 9 2
65 214 9 3
-461 -28 2 7
-9 -397 8 2
-301 222 9 6
179 231 1 8
-278 440 3 7
386 -88 9 6
-156 456 8 1
371 -362 1 9
-356 -353 6 2
-122 -476 6 7
493 320 1 7
329 449 1 7
-408 -88 7 3
-80 137 7 5
-360 -193 9 1
388 -342 7 6
315 383 5 7
-475 143 3 0
497 311 9 3
191 -236 6 0
-477 435 9 1
200 323 2 2
-472 356 8 6
17 20 9 4
301 257 9 3
83 40 8 6
421 303 8 7
-230 265 3 0
-381 468 8 5
-290 457 6 9
-494 216 9 2
144 398 7 4
15 -51 3 4
-192 -163 4 6
161 254 5 7
-432 173 7 7
-279 -237 5 8
189 493 3 1
245 -464 1 1
-184 41 2 9
182 215 5 1
-490 402 9 3
416 -141 3 6
-27 -448 2 0
-355 120 1 7
390 -55 3 8
328 445 8 5
-45 -354 3 3
162 250 6 1
273 135 1 8
340 -230 1 4
-395 236 4 1
-310 -232 1 0
-237 208 4 3
491 -237 3 1
421 -270 9 4
-58 -283 1 1
-185 47 3 5
271 278 6 1
208 -431 7 0
349 -324 2 3
223 -260 8 6
356 300 5 3
-358 23 9 6
-393 41 4 1
202 -298 9 4
-492 41 8 6
237 -365 8 0
248 221 3 4
-466 -186 7 6
410 418 1 2
-330 -12 9 5
-17 323 7 4
357 -388 2 9
434 422 9 1
-402 236 4 0
-27 -271 9 5
-389 236 9 8
318 -464 5 1
-490 -393 8 1
126 -448 5 5
-451 -86 8 7
406 15 1 6
481 345 6 7
-48 395 8 2
-190 -1 5 5
468 -165 3 6
-98 116 3 8
41 -117 7 1
-428 296 2 8
-490 203 2 4
-395 279 8 2
325 315 8 0
126 -320 6 9
-500 -118 3 1
296 -351 5 2
100 52 3 4
-402 82 3 8
-373 -222 8 0
-194 309 5 0
60 -384 7 4
10 111 7 3
49 84 8 3
179 -312 2 8
-338 -273 1 8
-415 312 7 4
-493 -360 8 3
29 134 9 2
-339 369 4 6
180 128 1 8
6 249 8 8
426 -313 4 3
104 -15 5 6
-310 -89 8 7
417 122 1 7
-79 430 9 5
-331 292 9 0
365 -481 4 9
123 449 4 1
-396 -348 3 6
-290 46 4 5
177 -357 6 2
-39 -172 7 9
24 -308 5 6
360 -155 9 8
212 -384 3 1
427 52 3 5
-302 118 8 3
-228 410 1 4
69 430 6 9
301 237 2 4
-255 -236 1 6
-405 221 5 5
129 -361 2 3
54 292 4 8
-8 99 6 5
428 240 3 6
-378 -224 9 3
-245 -289 4 4
127 -373 4 6
229 -485 8 5
-449 -196 9 0
-476 152 2 2
34 296 9 8
-432 121 9 3
441 134 9 6
344 123 7 1
-35 123 1 5
69 322 4 0
412 38 2 4
218 -472 4 2
-412 77 1 2
-455 235 2 9
6 442 4 4
337 -135 2 0
-96 -93 2 9
402 418 5 5
499 -91 9 2
-444 -449 1 5
465 250 6 9
171 57 3 7
-422 389 6 4
256 -140 7 9
-311 126 5 3
-171 129 9 5
-285 443 2 6
387 -408 2 9
346 136 3 0
-499 17 1 0
32 -457 9 7
-329 310 4 8
10 400 8 6
29 384 7 4
202 251 7 4
-432 88 3 4
-395 264 4 1
-275 192 7 3
178 -276 8 8
-230 4 4 9
251 258 1 5
-122 168 7 7
-239 191 2 8
99 -388 1 3
186 291 5 3
-157 -473 9 2
-287 -413 7 4
-277 298 5 6
276 -102 5 9
107 275 6 1
488 -220 2 2
216 -208 7 3
361 -71 2 1
-271 271 1 9
-163 -331 8 9
157 -18 9 8
-285 9 2 9
409 281 5 7
-326 288 5 7
409 -423 4 5
124 -383 6 3
132 394 2 4
-158 -251 8 7
265 -493 6 8
238 346 3 0
491 -52 1 4
440 242 4 5
-17 -230 7 1
135 173 3 7
-239 -412 8 4
-360 314 7 3
-88 40 9 6
403 251 4 3
-407 364 8 4
345 348 1 6
5 167 1 4
-78 -68 6 1
-171 -99 2 6
323 -59 7 1
403 -419 5 0
-62 279 2 8
-95 2 4 2
-190 -223 7 3
40 35 3 9
-186 111 6 2
-305 189 1 2
-1 480 8 0
-59 412 4 2
337 104 5 2
15 14 6 4
429 -361 6 6
208 -262 3 1
69 190 6 1
-408 289 5 2
-430 -78 4 0
210 -29 8 4
-136 426 8 9
237 -463 1 9
325 -412 5 4
-300 -176 6 1
-462 -139 8 4
-72 285 3 5
217 -319 1 3
-272 -231 9 8
-65 -448 7 2
151 -187 2 2
148 202 9 2
264 233 3 3
-437 -280 1 9
132 119 2 9
-386 159 6 9
-30 248 7 5
39 29 4 7
-423 -333 7 5
-333 118 5 8
-316 -178 3 7
113 450 3 8
-126 -75 7 7
-308 290 3 4
-146 -439 5 1
-465 -50 2 7
-315 -327 4 7
-95 294 5 3
283 -316 8 2
-194 403 1 9
-198 -338 3 4
267 -32 8 0
0 -360 6 9
-256 -25 7 3
-454 -154 7 0
-442 464 1 2
200 -328 8 5
-470 433 5 9
455 -74 4 3
-334 -57 8 1
-272 -104 5 2
-480 77 9 6
-319 17 3 5
-328 362 8 7
-271 -282 8 4
-279 349 8 0
283 455 4 6
64 240 6 7
-435 -494 7 5
-137 -354 5 5
324 -495 5 3
-323 -301 7 6
306 -150 9 6
260 254 7 8
279 483 2 2
185 82 9 6
-151 -374 7 2
5 478 9 6
109 -381 3 4
-204 -47 2 3
475 414 6 1
-499 -493 1 8
-197 167 1 0
28 -113 1 5
-359 341 7 4
-455 -126 2 7
322 443 7 0
-11 238 4 8
-274 -181 7 0
-214 -86 6 7
179 193 2 3
-422 248 4 6
-339 -349 5 5
-115 87 1 2
280 194 7 8
253 101 3 7
10 -80 7 8
-294 153 1 7
143 -43 3 6
339 -120 6 1
108 -198 4 4
280 -113 6 8
-306 11 1 4
286 322 1 7
236 -185 3 5
107 274 4 2
-244 -70 1 3
247 -247 3 7
-100 135 1 6
-380 -259 5 9
38 -269 2 2
307 116 8 7
-438 308 2 8
-289 297 5 3
-261 -363 4 0
-174 -124 9 8
-215 76 9 9
-393 -472 7 7
232 -359 2 0
-90 44 7 2
151 183 8 1
378 366 9 8
-493 402 6 6
471 460 7 5
-373 439 8 6
68 -434 6 5
-465 477 9 5
-304 -189 7 7
-405 412 4 1
233 -147 8 4
353 296 8 6
-129 -68 6 2
-120 -328 9 8
-371 -219 3 4
191 159 8 6
289 102 6 6
458 108 3 9
-180 399 1 3
101 -283 3 6
373 -369 6 9
4 241 7 4
368 7 8 3
295 -319 6 0
-136 449 7 5
283 -77 8 5
490 320 6 2
-19 -129 8 8
-240 87 6 8
426 -422 8 8
-173 454 3 6
-442 431 1 3
5 -174 1 9
479 -456 5 2
-100 -10 6 2
222 99 5 9
-328 188 1 4
430 -238 5 1
105 -38 2 7
-171 399 2 5
6 153 2 4
-264 -261 8 7
-130 484 3 5
18 -129 1 8
109 -480 3 6
347 437 4 1
55 -62 7 4
-49 -77 6 6
5 227 1 6
486 156 9 5
-459 -386 2 3
272 238 6 3
-104 -3 5 2
-344 -196 3 2
-126 81 3 5
-341 -131 1 8
493 41 5 9
-458 130 8 5
168 184 3 3
-214 -88 7 3
396 368 6 8
-85 -344 6 2
-489 -256 8 6
208 -361 6 3
-234 75 9 7
-165 435 8 5
180 78 1 1
-225 -309 9 4
336 -94 1 1
295 -414 3 6
401 499 1 7
-45 268 4 0
-308 -385 9 4
68 -482 2 9
-277 11 6 7
-39 -99 6 0
-155 337 6 1
65 435 9 2
397 197 8 9
112 6 6 5
260 -344 3 6
-288 186 8 5
-371 201 2 1
394 -324 2 0
38 -376 7 8
427 60 9 7
84 257 1 9
99 -380 3 8
-181 -43 8 7
-368 390 8 0
389 -272 6 7
227 25 2 4
39 -374 9 9
456 -449 4 7
-198 148 9 9
-355 196 5 5
83 -363 4 6
-342 -399 1 5
-167 -161 6 9
-434 99 9 4
173 -381 5 0
377 215 6 1
269 -350 3 6
372 -429 3 2
-123 250 5 1
-91 247 3 4
177 82 6 1
-194 -442 1 2
-282 -170 5 9
-167 -73 7 6
-55 207 8 6
371 -332 1 9
51 -311 1 5
-333 57 1 9
-284 -152 5 3
-254 30 9 0
-194 392 2 9
-33 393 3 7
478 -197 2 3
-416 -472 6 0
236 89 3 4
