0.0 0.0 4096
31915494326.375 15772046221.625 1 0
31082427276.796875 16605113271.203125 1 0
30249360227.21875 17438180320.78125 1 0
29416293177.640625 18271247370.359375 1 0
28583226128.0625 19104314419.9375 1 0
27750159078.484375 19937381469.515625 1 0
26917092028.90625 20770448519.09375 1 0
26084024979.328125 21603515568.671875 1 0
25250957929.75 22436582618.25 1 0
24417890880.171875 23269649667.828125 1 0
23584823830.59375 24102716717.40625 1 0
22751756781.015625 24935783766.984375 1 0
21918689731.4375 25768850816.5625 1 0
21085622681.859375 26601917866.140625 1 0
20252555632.28125 27434984915.71875 1 0
19419488582.703125 28268051965.296875 1 0
18586421533.125 29101119014.875 1 0
17753354483.546875 29934186064.453125 1 0
16920287433.96875 30767253114.03125 1 0
16087220384.390625 31600320163.609375 1 0
15254153334.8125 32433387213.1875 1 0
14421086285.234375 33266454262.765625 1 0
13588019235.65625 34099521312.34375 1 0
12754952186.078125 34932588361.921875 1 0
11921885136.5 35765655411.5 1 0
11088818086.921875 36598722461.078125 1 0
10255751037.34375 37431789510.65625 1 0
9422683987.765625 38264856560.234375 1 0
8589616938.1875 39097923609.8125 1 0
7756549888.609375 39930990659.390625 1 0
6923482839.03125 40764057708.96875 1 0
6090415789.453125 41597124758.546875 1 0
5257348739.875 42430191808.125 1 0
4424281690.296875 43263258857.703125 1 0
3591214640.71875 44096325907.28125 1 0
2758147591.140625 44929392956.859375 1 0
1925080541.5625 45762460006.4375 1 0
1092013491.984375 46595527056.015625 1 0
258946442.40625 47428594105.59375 1 0
-574120607.171875 48261661155.171875 1 0
-1407187656.75 49094728204.75 1 0
-2240254706.328125 49927795254.328125 1 0
-3073321755.90625 50760862303.90625 1 0
-3906388805.484375 51593929353.484375 1 0
-4739455855.0625 52426996403.0625 1 0
-5572522904.640625 53260063452.640625 1 0
-6405589954.21875 54093130502.21875 1 0
-7238657003.796875 54926197551.796875 1 0
-8071724053.375 55759264601.375 1 0
-8904791102.953125 56592331650.953125 1 0
-9737858152.53125 57425398700.53125 1 0
-10570925202.109375 58258465750.109375 1 0
-11403992251.6875 59091532799.6875 1 0
-12237059301.265625 59924599849.265625 1 0
-13070126350.84375 60757666898.84375 1 0
-13903193400.421875 61590733948.421875 1 0
-14736260450.0 62423800998.0 1 0
-16084191251.125 61075870196.875 1 0
-17432122052.25 59727939395.75 1 0
-18780052853.375 58380008594.625 1 0
-20127983654.5 57032077793.5 1 0
-21475914455.625 55684146992.375 1 0
-22823845256.75 54336216191.25 1 0
-24171776057.875 52988285390.125 1 0
-25519706859.0 51640354589.0 1 0
-26867637660.125 50292423787.875 1 0
-28215568461.25 48944492986.75 1 0
-29563499262.375 47596562185.625 1 0
-30911430063.5 46248631384.5 1 0
-32259360864.625 44900700583.375 1 0
-33607291665.75 43552769782.25 1 0
-34955222466.875 42204838981.125 1 0
-36303153268.0 40856908180.0 1 0
-37651084069.125 39508977378.875 1 0
-38999014870.25 38161046577.75 1 0
-40346945671.375 36813115776.625 1 0
-41694876472.5 35465184975.5 1 0
-43042807273.625 34117254174.375 1 0
-44390738074.75 32769323373.25 1 0
-45738668875.875 31421392572.125 1 0
-47086599677.0 30073461771.0 1 0
-48434530478.125 28725530969.875 1 0
-49782461279.25 27377600168.75 1 0
-51130392080.375 26029669367.625 1 0
-52478322881.5 24681738566.5 1 0
-53826253682.625 23333807765.375 1 0
-55174184483.75 21985876964.25 1 0
-56522115284.875 20637946163.125 1 0
-57870046086.0 19290015362.0 1 0
-59217976887.125 17942084560.875 1 0
-60565907688.25 16594153759.75 1 0
-61913838489.375 15246222958.625 1 0
-63261769290.5 13898292157.5 1 0
-64609700091.625 12550361356.375 1 0
-65957630892.75 11202430555.25 1 0
-67305561693.875 9854499754.125 1 0
-68653492495.0 8506568953.0 1 0
-70001423296.125 7158638151.875 1 0
-71349354097.25 5810707350.75 1 0
-72697284898.375 4462776549.625 1 0
-74045215699.5 3114845748.5 1 0
-75393146500.625 1766914947.375 1 0
-76741077301.75 418984146.25 1 0
-78089008102.875 -928946654.875 1 0
-79436938904.0 -2276877456.0 1 0
-80784869705.125 -3624808257.125 1 0
-82132800506.25 -4972739058.25 1 0
-83480731307.375 -6320669859.375 1 0
-84828662108.5 -7668600660.5 1 0
-86176592909.625 -9016531461.625 1 0
-87524523710.75 -10364462262.75 1 0
-88872454511.875 -11712393063.875 1 0
-90220385313.0 -13060323865.0 1 0
-91568316114.125 -14408254666.125 1 0
-92916246915.25 -15756185467.25 1 0
-94264177716.375 -17104116268.375 1 0
-95612108517.5 -18452047069.5 1 0
-96960039318.625 -19799977870.625 1 0
-98307970119.75 -21147908671.75 1 0
-99655900920.875 -22495839472.875 1 0
-101003831722.0 -23843770274.0 1 0
-98822833871.29688 -26024768124.703125 1 0
-96641836020.59375 -28205765975.40625 1 0
-94460838169.89062 -30386763826.109375 1 0
-92279840319.1875 -32567761676.8125 1 0
-90098842468.48438 -34748759527.515625 1 0
-87917844617.78125 -36929757378.21875 1 0
-85736846767.07812 -39110755228.921875 1 0
-83555848916.375 -41291753079.625 1 0
-81374851065.67188 -43472750930.328125 1 0
-79193853214.96875 -45653748781.03125 1 0
-77012855364.26562 -47834746631.734375 1 0
-74831857513.5625 -50015744482.4375 1 0
-72650859662.85938 -52196742333.140625 1 0
-70469861812.15625 -54377740183.84375 1 0
-68288863961.453125 -56558738034.546875 1 0
-66107866110.75 -58739735885.25 1 0
-63926868260.046875 -60920733735.953125 1 0
-61745870409.34375 -63101731586.65625 1 0
-59564872558.640625 -65282729437.359375 1 0
-57383874707.9375 -67463727288.0625 1 0
-55202876857.234375 -69644725138.76562 1 0
-53021879006.53125 -71825722989.46875 1 0
-50840881155.828125 -74006720840.17188 1 0
-48659883305.125 -76187718690.875 1 0
-46478885454.421875 -78368716541.57812 1 0
-44297887603.71875 -80549714392.28125 1 0
-42116889753.015625 -82730712242.98438 1 0
-39935891902.3125 -84911710093.6875 1 0
-37754894051.609375 -87092707944.39062 1 0
-35573896200.90625 -89273705795.09375 1 0
-33392898350.203125 -91454703645.79688 1 0
-31211900499.5 -93635701496.5 1 0
-29030902648.796875 -95816699347.20312 1 0
-26849904798.09375 -97997697197.90625 1 0
-24668906947.390625 -100178695048.60938 1 0
-22487909096.6875 -102359692899.3125 1 0
-20306911245.984375 -104540690750.01562 1 0
-18125913395.28125 -106721688600.71875 1 0
-15944915544.578125 -108902686451.42188 1 0
-13763917693.875 -111083684302.125 1 0
-11582919843.171875 -113264682152.82812 1 0
-9401921992.46875 -115445680003.53125 1 0
-7220924141.765625 -117626677854.23438 1 0
-5039926291.0625 -119807675704.9375 1 0
-2858928440.359375 -121988673555.64062 1 0
-677930589.65625 -124169671406.34375 1 0
1503067261.046875 -126350669257.04688 1 0
3684065111.75 -128531667107.75 1 0
5865062962.453125 -130712664958.45312 1 0
8046060813.15625 -132893662809.15625 1 0
10227058663.859375 -135074660659.85938 1 0
12408056514.5625 -137255658510.5625 1 0
14589054365.265625 -139436656361.26562 1 0
16770052215.96875 -141617654211.96875 1 0
18951050066.671875 -143798652062.67188 1 0
21132047917.375 -145979649913.375 1 0
23313045768.078125 -148160647764.07812 1 0
25494043618.78125 -150341645614.78125 1 0
27675041469.484375 -152522643465.48438 1 0
29856039320.1875 -154703641316.1875 1 0
32037037170.890625 -156884639166.89062 1 0
34218035021.59375 -159065637017.59375 1 0
36399032872.296875 -161246634868.29688 1 0
38580030723.0 -163427632719.0 1 0
42108959374.828125 -159898704067.17188 1 0
45637888026.65625 -156369775415.34375 1 0
49166816678.484375 -152840846763.51562 1 0
52695745330.3125 -149311918111.6875 1 0
56224673982.140625 -145782989459.85938 1 0
59753602633.96875 -142254060808.03125 1 0
63282531285.796875 -138725132156.20312 1 0
66811459937.625 -135196203504.375 1 0
70340388589.45312 -131667274852.54688 1 0
73869317241.28125 -128138346200.71875 1 0
77398245893.10938 -124609417548.89062 1 0
80927174544.9375 -121080488897.0625 1 0
84456103196.76562 -117551560245.23438 1 0
87985031848.59375 -114022631593.40625 1 0
91513960500.42188 -110493702941.57812 1 0
95042889152.25 -106964774289.75 1 0
98571817804.07812 -103435845637.92188 1 0
102100746455.90625 -99906916986.09375 1 0
105629675107.73438 -96377988334.26562 1 0
109158603759.5625 -92849059682.4375 1 0
112687532411.39062 -89320131030.60938 1 0
116216461063.21875 -85791202378.78125 1 0
119745389715.04688 -82262273726.95312 1 0
123274318366.875 -78733345075.125 1 0
126803247018.70312 -75204416423.29688 1 0
130332175670.53125 -71675487771.46875 1 0
133861104322.35938 -68146559119.640625 1 0
137390032974.1875 -64617630467.8125 1 0
140918961626.01562 -61088701815.984375 1 0
144447890277.84375 -57559773164.15625 1 0
147976818929.67188 -54030844512.328125 1 0
151505747581.5 -50501915860.5 1 0
155034676233.32812 -46972987208.671875 1 0
158563604885.15625 -43444058556.84375 1 0
162092533536.98438 -39915129905.015625 1 0
165621462188.8125 -36386201253.1875 1 0
169150390840.64062 -32857272601.359375 1 0
172679319492.46875 -29328343949.53125 1 0
176208248144.29688 -25799415297.703125 1 0
179737176796.125 -22270486645.875 1 0
183266105447.95312 -18741557994.046875 1 0
186795034099.78125 -15212629342.21875 1 0
190323962751.60938 -11683700690.390625 1 0
193852891403.4375 -8154772038.5625 1 0
197381820055.26562 -4625843386.734375 1 0
200910748707.09375 -1096914734.90625 1 0
204439677358.92188 2432013916.921875 1 0
207968606010.75 5960942568.75 1 0
211497534662.57812 9489871220.578125 1 0
215026463314.40625 13018799872.40625 1 0
218555391966.23438 16547728524.234375 1 0
222084320618.0625 20076657176.0625 1 0
225613249269.89062 23605585827.890625 1 0
229142177921.71875 27134514479.71875 1 0
232671106573.54688 30663443131.546875 1 0
236200035225.375 34192371783.375 1 0
239728963877.20312 37721300435.203125 1 0
243257892529.03125 41250229087.03125 1 0
246786821180.85938 44779157738.859375 1 0
250315749832.6875 48308086390.6875 1 0
253844678484.51562 51837015042.515625 1 0
257373607136.34375 55365943694.34375 1 0
260902535788.17188 58894872346.171875 1 0
264431464440.0 62423800998.0 1 0
258721537937.46875 68133727500.53125 1 0
253011611434.9375 73843654003.0625 1 0
247301684932.40625 79553580505.59375 1 0
241591758429.875 85263507008.125 1 0
235881831927.34375 90973433510.65625 1 0
230171905424.8125 96683360013.1875 1 0
224461978922.28125 102393286515.71875 1 0
218752052419.75 108103213018.25 1 0
213042125917.21875 113813139520.78125 1 0
207332199414.6875 119523066023.3125 1 0
201622272912.15625 125232992525.84375 1 0
195912346409.625 130942919028.375 1 0
190202419907.09375 136652845530.90625 1 0
184492493404.5625 142362772033.4375 1 0
178782566902.03125 148072698535.96875 1 0
173072640399.5 153782625038.5 1 0
167362713896.96875 159492551541.03125 1 0
161652787394.4375 165202478043.5625 1 0
155942860891.90625 170912404546.09375 1 0
150232934389.375 176622331048.625 1 0
144523007886.84375 182332257551.15625 1 0
138813081384.3125 188042184053.6875 1 0
133103154881.78125 193752110556.21875 1 0
127393228379.25 199462037058.75 1 0
121683301876.71875 205171963561.28125 1 0
115973375374.1875 210881890063.8125 1 0
110263448871.65625 216591816566.34375 1 0
104553522369.125 222301743068.875 1 0
98843595866.59375 228011669571.40625 1 0
93133669364.0625 233721596073.9375 1 0
87423742861.53125 239431522576.46875 1 0
81713816359.0 245141449079.0 1 0
76003889856.46875 250851375581.53125 1 0
70293963353.9375 256561302084.0625 1 0
64584036851.40625 262271228586.59375 1 0
58874110348.875 267981155089.125 1 0
53164183846.34375 273691081591.65625 1 0
47454257343.8125 279401008094.1875 1 0
41744330841.28125 285110934596.71875 1 0
36034404338.75 290820861099.25 1 0
30324477836.21875 296530787601.78125 1 0
24614551333.6875 302240714104.3125 1 0
18904624831.15625 307950640606.84375 1 0
13194698328.625 313660567109.375 1 0
7484771826.09375 319370493611.90625 1 0
1774845323.5625 325080420114.4375 1 0
-3935081178.96875 330790346616.96875 1 0
-9645007681.5 336500273119.5 1 0
-15354934184.03125 342210199622.03125 1 0
-21064860686.5625 347920126124.5625 1 0
-26774787189.09375 353630052627.09375 1 0
-32484713691.625 359339979129.625 1 0
-38194640194.15625 365049905632.15625 1 0
-43904566696.6875 370759832134.6875 1 0
-49614493199.21875 376469758637.21875 1 0
-55324419701.75 382179685139.75 1 0
-61034346204.28125 387889611642.28125 1 0
-66744272706.8125 393599538144.8125 1 0
-72454199209.34375 399309464647.34375 1 0
-78164125711.875 405019391149.875 1 0
-83874052214.40625 410729317652.40625 1 0
-89583978716.9375 416439244154.9375 1 0
-95293905219.46875 422149170657.46875 1 0
-101003831722.0 427859097160.0 1 0
-110242686876.35938 418620242005.6406 1 0
-119481542030.71875 409381386851.28125 1 0
-128720397185.07812 400142531696.9219 1 0
-137959252339.4375 390903676542.5625 1 0
-147198107493.79688 381664821388.2031 1 0
-156436962648.15625 372425966233.84375 1 0
-165675817802.51562 363187111079.4844 1 0
-174914672956.875 353948255925.125 1 0
-184153528111.23438 344709400770.7656 1 0
-193392383265.59375 335470545616.40625 1 0
-202631238419.95312 326231690462.0469 1 0
-211870093574.3125 316992835307.6875 1 0
-221108948728.67188 307753980153.3281 1 0
-230347803883.03125 298515124998.96875 1 0
-239586659037.39062 289276269844.6094 1 0
-248825514191.75 280037414690.25 1 0
-258064369346.10938 270798559535.89062 1 0
-267303224500.46875 261559704381.53125 1 0
-276542079654.8281 252320849227.17188 1 0
-285780934809.1875 243081994072.8125 1 0
-295019789963.5469 233843138918.45312 1 0
-304258645117.90625 224604283764.09375 1 0
-313497500272.2656 215365428609.73438 1 0
-322736355426.625 206126573455.375 1 0
-331975210580.9844 196887718301.01562 1 0
-341214065735.34375 187648863146.65625 1 0
-350452920889.7031 178410007992.29688 1 0
-359691776044.0625 169171152837.9375 1 0
-368930631198.4219 159932297683.57812 1 0
-378169486352.78125 150693442529.21875 1 0
-387408341507.1406 141454587374.85938 1 0
-396647196661.5 132215732220.5 1 0
-405886051815.8594 122976877066.14062 1 0
-415124906970.21875 113738021911.78125 1 0
-424363762124.5781 104499166757.42188 1 0
-433602617278.9375 95260311603.0625 1 0
-442841472433.2969 86021456448.70312 1 0
-452080327587.65625 76782601294.34375 1 0
-461319182742.0156 67543746139.984375 1 0
-470558037896.375 58304890985.625 1 0
-479796893050.7344 49066035831.265625 1 0
-489035748205.09375 39827180676.90625 1 0
-498274603359.4531 30588325522.546875 1 0
-507513458513.8125 21349470368.1875 1 0
-516752313668.1719 12110615213.828125 1 0
-525991168822.53125 2871760059.46875 1 0
-535230023976.8906 -6367095094.890625 1 0
-544468879131.25 -15605950249.25 1 0
-553707734285.6094 -24844805403.609375 1 0
-562946589439.9688 -34083660557.96875 1 0
-572185444594.3281 -43322515712.328125 1 0
-581424299748.6875 -52561370866.6875 1 0
-590663154903.0469 -61800226021.046875 1 0
-599902010057.4062 -71039081175.40625 1 0
-609140865211.7656 -80277936329.76562 1 0
-618379720366.125 -89516791484.125 1 0
-627618575520.4844 -98755646638.48438 1 0
-636857430674.8438 -107994501792.84375 1 0
-646096285829.2031 -117233356947.20312 1 0
-655335140983.5625 -126472212101.5625 1 0
-664573996137.9219 -135711067255.92188 1 0
-673812851292.2812 -144949922410.28125 1 0
-683051706446.6406 -154188777564.64062 1 0
-692290561601.0 -163427632719.0 1 0
-677341779944.1094 -178376414375.89062 1 0
-662392998287.2188 -193325196032.78125 1 0
-647444216630.3281 -208273977689.67188 1 0
-632495434973.4375 -223222759346.5625 1 0
-617546653316.5469 -238171541003.45312 1 0
-602597871659.6562 -253120322660.34375 1 0
-587649090002.7656 -268069104317.23438 1 0
-572700308345.875 -283017885974.125 1 0
-557751526688.9844 -297966667631.0156 1 0
-542802745032.09375 -312915449287.90625 1 0
-527853963375.2031 -327864230944.7969 1 0
-512905181718.3125 -342813012601.6875 1 0
-497956400061.4219 -357761794258.5781 1 0
-483007618404.53125 -372710575915.46875 1 0
-468058836747.6406 -387659357572.3594 1 0
-453110055090.75 -402608139229.25 1 0
-438161273433.8594 -417556920886.1406 1 0
-423212491776.96875 -432505702543.03125 1 0
-408263710120.0781 -447454484199.9219 1 0
-393314928463.1875 -462403265856.8125 1 0
-378366146806.2969 -477352047513.7031 1 0
-363417365149.40625 -492300829170.59375 1 0
-348468583492.5156 -507249610827.4844 1 0
-333519801835.625 -522198392484.375 1 0
-318571020178.7344 -537147174141.2656 1 0
-303622238521.84375 -552095955798.1562 1 0
-288673456864.9531 -567044737455.0469 1 0
-273724675208.0625 -581993519111.9375 1 0
-258775893551.17188 -596942300768.8281 1 0
-243827111894.28125 -611891082425.7188 1 0
-228878330237.39062 -626839864082.6094 1 0
-213929548580.5 -641788645739.5 1 0
-198980766923.60938 -656737427396.3906 1 0
-184031985266.71875 -671686209053.2812 1 0
-169083203609.82812 -686634990710.1719 1 0
-154134421952.9375 -701583772367.0625 1 0
-139185640296.04688 -716532554023.9531 1 0
-124236858639.15625 -731481335680.8438 1 0
-109288076982.26562 -746430117337.7344 1 0
-94339295325.375 -761378898994.625 1 0
-79390513668.48438 -776327680651.5156 1 0
-64441732011.59375 -791276462308.4062 1 0
-49492950354.703125 -806225243965.2969 1 0
-34544168697.8125 -821174025622.1875 1 0
-19595387040.921875 -836122807279.0781 1 0
-4646605384.03125 -851071588935.9688 1 0
10302176272.859375 -866020370592.8594 1 0
25250957929.75 -880969152249.75 1 0
40199739586.640625 -895917933906.6406 1 0
55148521243.53125 -910866715563.5312 1 0
70097302900.42188 -925815497220.4219 1 0
85046084557.3125 -940764278877.3125 1 0
99994866214.20312 -955713060534.2031 1 0
114943647871.09375 -970661842191.0938 1 0
129892429527.98438 -985610623847.9844 1 0
144841211184.875 -1000559405504.875 1 0
159789992841.76562 -1015508187161.7656 1 0
174738774498.65625 -1030456968818.6562 1 0
189687556155.54688 -1045405750475.5469 1 0
204636337812.4375 -1060354532132.4375 1 0
219585119469.32812 -1075303313789.3281 1 0
234533901126.21875 -1090252095446.2188 1 0
249482682783.10938 -1105200877103.1094 1 0
264431464440.0 -1120149658760.0 1 0
288619101251.25 -1095962021948.75 1 0
312806738062.5 -1071774385137.5 1 0
336994374873.75 -1047586748326.25 1 0
361182011685.0 -1023399111515.0 1 0
385369648496.25 -999211474703.75 1 0
409557285307.5 -975023837892.5 1 0
433744922118.75 -950836201081.25 1 0
457932558930.0 -926648564270.0 1 0
482120195741.25 -902460927458.75 1 0
506307832552.5 -878273290647.5 1 0
530495469363.75 -854085653836.25 1 0
554683106175.0 -829898017025.0 1 0
578870742986.25 -805710380213.75 1 0
603058379797.5 -781522743402.5 1 0
627246016608.75 -757335106591.25 1 0
651433653420.0 -733147469780.0 1 0
675621290231.25 -708959832968.75 1 0
699808927042.5 -684772196157.5 1 0
723996563853.75 -660584559346.25 1 0
748184200665.0 -636396922535.0 1 0
772371837476.25 -612209285723.75 1 0
796559474287.5 -588021648912.5 1 0
820747111098.75 -563834012101.25 1 0
844934747910.0 -539646375290.0 1 0
869122384721.25 -515458738478.75 1 0
893310021532.5 -491271101667.5 1 0
917497658343.75 -467083464856.25 1 0
941685295155.0 -442895828045.0 1 0
965872931966.25 -418708191233.75 1 0
990060568777.5 -394520554422.5 1 0
1014248205588.75 -370332917611.25 1 0
1038435842400.0 -346145280800.0 1 0
1062623479211.25 -321957643988.75 1 0
1086811116022.5 -297770007177.5 1 0
1110998752833.75 -273582370366.25 1 0
1135186389645.0 -249394733555.0 1 0
1159374026456.25 -225207096743.75 1 0
1183561663267.5 -201019459932.5 1 0
1207749300078.75 -176831823121.25 1 0
1231936936890.0 -152644186310.0 1 0
1256124573701.25 -128456549498.75 1 0
1280312210512.5 -104268912687.5 1 0
1304499847323.75 -80081275876.25 1 0
1328687484135.0 -55893639065.0 1 0
1352875120946.25 -31706002253.75 1 0
1377062757757.5 -7518365442.5 1 0
1401250394568.75 16669271368.75 1 0
1425438031380.0 40856908180.0 1 0
1449625668191.25 65044544991.25 1 0
1473813305002.5 89232181802.5 1 0
1498000941813.75 113419818613.75 1 0
1522188578625.0 137607455425.0 1 0
1546376215436.25 161795092236.25 1 0
1570563852247.5 185982729047.5 1 0
1594751489058.75 210170365858.75 1 0
1618939125870.0 234358002670.0 1 0
1643126762681.25 258545639481.25 1 0
1667314399492.5 282733276292.5 1 0
1691502036303.75 306920913103.75 1 0
1715689673115.0 331108549915.0 1 0
1739877309926.25 355296186726.25 1 0
1764064946737.5 379483823537.5 1 0
1788252583548.75 403671460348.75 1 0
1812440220360.0 427859097160.0 1 0
1773303801891.8594 466995515628.1406 1 0
1734167383423.7188 506131934096.28125 1 0
1695030964955.5781 545268352564.4219 1 0
1655894546487.4375 584404771032.5625 1 0
1616758128019.2969 623541189500.7031 1 0
1577621709551.1562 662677607968.8438 1 0
1538485291083.0156 701814026436.9844 1 0
1499348872614.875 740950444905.125 1 0
1460212454146.7344 780086863373.2656 1 0
1421076035678.5938 819223281841.4062 1 0
1381939617210.4531 858359700309.5469 1 0
1342803198742.3125 897496118777.6875 1 0
1303666780274.1719 936632537245.8281 1 0
1264530361806.0312 975768955713.9688 1 0
1225393943337.8906 1014905374182.1094 1 0
1186257524869.75 1054041792650.25 1 0
1147121106401.6094 1093178211118.3906 1 0
1107984687933.4688 1132314629586.5312 1 0
1068848269465.3281 1171451048054.6719 1 0
1029711850997.1875 1210587466522.8125 1 0
990575432529.0469 1249723884990.9531 1 0
951439014060.9062 1288860303459.0938 1 0
912302595592.7656 1327996721927.2344 1 0
873166177124.625 1367133140395.375 1 0
834029758656.4844 1406269558863.5156 1 0
794893340188.3438 1445405977331.6562 1 0
755756921720.2031 1484542395799.7969 1 0
716620503252.0625 1523678814267.9375 1 0
677484084783.9219 1562815232736.0781 1 0
638347666315.7812 1601951651204.2188 1 0
599211247847.6406 1641088069672.3594 1 0
560074829379.5 1680224488140.5 1 0
520938410911.3594 1719360906608.6406 1 0
481801992443.21875 1758497325076.7812 1 0
442665573975.0781 1797633743544.9219 1 0
403529155506.9375 1836770162013.0625 1 0
364392737038.7969 1875906580481.2031 1 0
325256318570.65625 1915042998949.3438 1 0
286119900102.5156 1954179417417.4844 1 0
246983481634.375 1993315835885.625 1 0
207847063166.23438 2032452254353.7656 1 0
168710644698.09375 2071588672821.9062 1 0
129574226229.95312 2110725091290.0469 1 0
90437807761.8125 2149861509758.1875 1 0
51301389293.671875 2188997928226.3281 1 0
12164970825.53125 2228134346694.4688 1 0
-26971447642.609375 2267270765162.6094 1 0
-66107866110.75 2306407183630.75 1 0
-105244284578.89062 2345543602098.8906 1 0
-144380703047.03125 2384680020567.0312 1 0
-183517121515.17188 2423816439035.172 1 0
-222653539983.3125 2462952857503.3125 1 0
-261789958451.45312 2502089275971.453 1 0
-300926376919.59375 2541225694439.5938 1 0
-340062795387.7344 2580362112907.7344 1 0
-379199213855.875 2619498531375.875 1 0
-418335632324.0156 2658634949844.0156 1 0
-457472050792.15625 2697771368312.1562 1 0
-496608469260.2969 2736907786780.297 1 0
-535744887728.4375 2776044205248.4375 1 0
-574881306196.5781 2815180623716.578 1 0
-614017724664.7188 2854317042184.7188 1 0
-653154143132.8594 2893453460652.8594 1 0
-692290561601.0 2932589879121.0 1 0
-755614616880.3906 2869265823841.6094 1 0
-818938672159.7812 2805941768562.2188 1 0
-882262727439.1719 2742617713282.828 1 0
-945586782718.5625 2679293658003.4375 1 0
-1008910837997.9531 2615969602724.047 1 0
-1072234893277.3438 2552645547444.6562 1 0
-1135558948556.7344 2489321492165.2656 1 0
-1198883003836.125 2425997436885.875 1 0
-1262207059115.5156 2362673381606.4844 1 0
-1325531114394.9062 2299349326327.0938 1 0
-1388855169674.2969 2236025271047.703 1 0
-1452179224953.6875 2172701215768.3125 1 0
-1515503280233.0781 2109377160488.9219 1 0
-1578827335512.4688 2046053105209.5312 1 0
-1642151390791.8594 1982729049930.1406 1 0
-1705475446071.25 1919404994650.75 1 0
-1768799501350.6406 1856080939371.3594 1 0
-1832123556630.0312 1792756884091.9688 1 0
-1895447611909.4219 1729432828812.5781 1 0
-1958771667188.8125 1666108773533.1875 1 0
-2022095722468.2031 1602784718253.7969 1 0
-2085419777747.5938 1539460662974.4062 1 0
-2148743833026.9844 1476136607695.0156 1 0
-2212067888306.375 1412812552415.625 1 0
-2275391943585.7656 1349488497136.2344 1 0
-2338715998865.1562 1286164441856.8438 1 0
-2402040054144.547 1222840386577.4531 1 0
-2465364109423.9375 1159516331298.0625 1 0
-2528688164703.328 1096192276018.6719 1 0
-2592012219982.7188 1032868220739.2812 1 0
-2655336275262.1094 969544165459.8906 1 0
-2718660330541.5 906220110180.5 1 0
-2781984385820.8906 842896054901.1094 1 0
-2845308441100.2812 779571999621.7188 1 0
-2908632496379.672 716247944342.3281 1 0
-2971956551659.0625 652923889062.9375 1 0
-3035280606938.453 589599833783.5469 1 0
-3098604662217.8438 526275778504.15625 1 0
-3161928717497.2344 462951723224.7656 1 0
-3225252772776.625 399627667945.375 1 0
-3288576828056.0156 336303612665.9844 1 0
-3351900883335.4062 272979557386.59375 1 0
-3415224938614.797 209655502107.20312 1 0
-3478548993894.1875 146331446827.8125 1 0
-3541873049173.578 83007391548.42188 1 0
-3605197104452.9688 19683336269.03125 1 0
-3668521159732.3594 -43640719010.359375 1 0
-3731845215011.75 -106964774289.75 1 0
-3795169270291.1406 -170288829569.14062 1 0
-3858493325570.5312 -233612884848.53125 1 0
-3921817380849.922 -296936940127.9219 1 0
-3985141436129.3125 -360260995407.3125 1 0
-4048465491408.703 -423585050686.7031 1 0
-4111789546688.0938 -486909105966.09375 1 0
-4175113601967.4844 -550233161245.4844 1 0
-4238437657246.875 -613557216524.875 1 0
-4301761712526.2656 -676881271804.2656 1 0
-4365085767805.6562 -740205327083.6562 1 0
-4428409823085.047 -803529382363.0469 1 0
-4491733878364.4375 -866853437642.4375 1 0
-4555057933643.828 -930177492921.8281 1 0
-4618381988923.219 -993501548201.2188 1 0
-4681706044202.609 -1056825603480.6094 1 0
-4745030099482.0 -1120149658760.0 1 0
-4642569625734.469 -1222610132507.5312 1 0
-4540109151986.9375 -1325070606255.0625 1 0
-4437648678239.406 -1427531080002.5938 1 0
-4335188204491.875 -1529991553750.125 1 0
-4232727730744.3438 -1632452027497.6562 1 0
-4130267256996.8125 -1734912501245.1875 1 0
-4027806783249.2812 -1837372974992.7188 1 0
-3925346309501.75 -1939833448740.25 1 0
-3822885835754.2188 -2042293922487.7812 1 0
-3720425362006.6875 -2144754396235.3125 1 0
-3617964888259.1562 -2247214869982.8438 1 0
-3515504414511.625 -2349675343730.375 1 0
-3413043940764.0938 -2452135817477.9062 1 0
-3310583467016.5625 -2554596291225.4375 1 0
-3208122993269.0312 -2657056764972.9688 1 0
-3105662519521.5 -2759517238720.5 1 0
-3003202045773.9688 -2861977712468.0312 1 0
-2900741572026.4375 -2964438186215.5625 1 0
-2798281098278.9062 -3066898659963.0938 1 0
-2695820624531.375 -3169359133710.625 1 0
-2593360150783.8438 -3271819607458.1562 1 0
-2490899677036.3125 -3374280081205.6875 1 0
-2388439203288.7812 -3476740554953.2188 1 0
-2285978729541.25 -3579201028700.75 1 0
-2183518255793.7188 -3681661502448.2812 1 0
-2081057782046.1875 -3784121976195.8125 1 0
-1978597308298.6562 -3886582449943.3438 1 0
-1876136834551.125 -3989042923690.875 1 0
-1773676360803.5938 -4091503397438.4062 1 0
-1671215887056.0625 -4193963871185.9375 1 0
-1568755413308.5312 -4296424344933.4688 1 0
-1466294939561.0 -4398884818681.0 1 0
-1363834465813.4688 -4501345292428.531 1 0
-1261373992065.9375 -4603805766176.0625 1 0
-1158913518318.4062 -4706266239923.594 1 0
-1056453044570.875 -4808726713671.125 1 0
-953992570823.3438 -4911187187418.656 1 0
-851532097075.8125 -5013647661166.1875 1 0
-749071623328.2812 -5116108134913.719 1 0
-646611149580.75 -5218568608661.25 1 0
